
#DIFFERENT FOR ALL LISTING TYPES
"_EMAIL_SITEREVIEW_PRODUCT_APPROVAL_PENDING_TITLE";"Product Listing Approval Pending"
"_EMAIL_SITEREVIEW_PRODUCT_APPROVAL_PENDING_DESCRIPTION";"This is the email that gets sent to a member when their product listing is pending for approval."
"_EMAIL_SITEREVIEW_PRODUCT_APPROVAL_PENDING_SUBJECT";"Your product listing: [list_title] is in pending state and awaiting administrative approval."
"_EMAIL_SITEREVIEW_PRODUCT_APPROVAL_PENDING_BODY";"[header]

Your product listing is in pending state and awaiting administrative approval.

[list_title]
[list_description]

To visit this product listing, click on the link below, or copy-paste it in your browser:
[object_link]

[footer]"
"_EMAIL_SITEREVIEW_PRODUCT_DECLINED_TITLE";"Product Listing Declined"
"_EMAIL_SITEREVIEW_PRODUCT_DECLINED_DESCRIPTION";"This is the email that gets sent to a member when their product listing is declined."
"_EMAIL_SITEREVIEW_PRODUCT_DECLINED_SUBJECT";"Your product listing: [list_title] has been declined."
"_EMAIL_SITEREVIEW_PRODUCT_DECLINED_BODY";"[header]

Your product listing has been declined.

[list_title]
[list_description]

[footer]"

#CLAIM FUNCTIONALITY EMAIL WORK

"_EMAIL_SITEREVIEW_PRODUCT_CHANGEOWNER_EMAIL_TITLE";"Product - Listing Owner Changed"
"_EMAIL_SITEREVIEW_PRODUCT_CHANGEOWNER_EMAIL_DESCRIPTION";"This is the email that goes to a member when owner of their product listing has been changed."
"_EMAIL_SITEREVIEW_PRODUCT_CHANGEOWNER_EMAIL_SUBJECT";"Owner of the product listing: [list_title] has been changed."
"_EMAIL_SITEREVIEW_PRODUCT_CHANGEOWNER_EMAIL_BODY";"[header]

The owner of the product listing: [list_title_with_link] has been changed. You are now no more the owner of this listing. All ownership rights for this listing have been transferred to the new owner.

For any queries or comments, you may contact us here: [site_contact_us_link].

To visit this product listing, click on the link below, or copy-paste it in your browser:
[object_link]

[footer]"

"_EMAIL_SITEREVIEW_PRODUCT_CLAIMOWNER_EMAIL_TITLE";"Product Listing Claimed"
"_EMAIL_SITEREVIEW_PRODUCT_CLAIMOWNER_EMAIL_DESCRIPTION";"This mail is sent to the Site Admin when any member claims that Listing."
"_EMAIL_SITEREVIEW_PRODUCT_CLAIMOWNER_EMAIL_SUBJECT";"This product listing: [list_title] has been claimed."
"_EMAIL_SITEREVIEW_PRODUCT_CLAIMOWNER_EMAIL_BODY";"[header]

This product listing: [list_title_with_link] has been claimed.

To view this product listing, click on the link below, or copy-paste it in your browser:
[object_link]

[footer]
"


"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_APPROVED_EMAIL_TITLE";"Product - Listing Owner Changed"
"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_APPROVED_EMAIL_DESCRIPTION";"This is the email that goes to a member when their claim for a listing has been approved."
"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_APPROVED_EMAIL_SUBJECT";"Your claim for product listing: [list_title] has been approved"
"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_APPROVED_EMAIL_BODY";"[header]

Congratulations! Your claim for the product Listing: [list_title_with_link] has been approved. You are now the owner of this listing.

To visit this product listing, click on the link below, or copy-paste it in your browser:
[object_link]

[footer]"

"_EMAIL_SITEREVIEW_PRODUCT_BECOMEOWNER_EMAIL_TITLE";Product - Listing Ownership Given"
"_EMAIL_SITEREVIEW_PRODUCT_BECOMEOWNER_EMAIL_DESCRIPTION";"This email goes to the new owner of the product listing when owner of a product listing is changed."
"_EMAIL_SITEREVIEW_PRODUCT_BECOMEOWNER_EMAIL_SUBJECT";"You are now the owner of the product listing: [list_title]."
"_EMAIL_SITEREVIEW_PRODUCT_BECOMEOWNER_EMAIL_BODY";"[header]

You are now the owner of the product Listing: [list_title_with_link]. All ownership rights for this listing have been provided to you.

For any queries or comments, you may contact us here: [site_contact_us_link].

To visit this product listing, click on the link below, or copy-paste it in your browser:
[object_link]

[footer]"

"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_HOLDING_EMAIL_TITLE";"Product Listing Claim Approval on Hold"
"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_HOLDING_EMAIL_DESCRIPTION";"This is the email that goes to a member when their claim for a product listing has been put on hold for approval."
"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_HOLDING_EMAIL_SUBJECT";"Your claim for product listing: [list_title] has been put on hold for approval"
"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_HOLDING_EMAIL_BODY";"[header]

Your claim for the product Listing: [list_title_with_link] has been put on hold for approval.

To visit this listing, click on the link below, or copy-paste it in your browser:
[object_link]

[comments]

[footer]
"

"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_DECLINED_EMAIL_TITLE";Product Listing Claim Declined"
"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_DECLINED_EMAIL_DESCRIPTION";"This is the email that goes to a member when their claim for a product listing has been declined."
"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_DECLINED_EMAIL_SUBJECT";"Your claim for product listing: [list_title] has been declined"
"_EMAIL_SITEREVIEW_PRODUCT_CLAIM_DECLINED_EMAIL_BODY";"[header]

Your claim for this product Listing: [list_title_with_link] has been declined.

To visit this product listing, click on the link below, or copy-paste it in your browser:
[object_link]

[comments]

[footer]
"
"PRODUCT Creation";"Listing Creation"
"Edit Product";"Edit Listing"
"Edit Product Contact Details";"Edit Listing Contact Details"
"Edit Product Style";"Edit Listing Style"
"Edit Product Meta Keywords";"Edit Listing Meta Keywords"
"Edit Product Overview";"Edit Listing Overview"
"Edit Product Location";"Edit Listing Location"
"Edit Product Where to Buy";"Edit Listing Where to Buy"
"Edit Product Profile Picture";"Edit Listing Profile Picture"
"Edit Product Photos";"Edit Listing Photos"
"Edit Product Videos";"Edit Listing Videos"
"Edit Product 'Where to Buy'";"Edit Listing 'Where to Buy'"
"Edit Product Details";"Edit Listing Details"
"Product Listings";"Product Listings"
"Post new product listings to this page.";"Post new product listings to this page."
"Post / Manage Product Listings";"Post / Manage Product Listings"
"Post New Product Listing";"Post New Product Listing"
"Add Product Listings";"Add Product Listings"
"Here, you can add various Product Listings to be associated with and displayed on your Page by using the auto-suggest below. From the auto-suggest, you can choose to add the Product Listings created by this Page’s Admins. Listings added by you here will display in a tab on your Page Profile.<br />Below, you can also remove listings added by you by using the link for each.";"Here, you can add various Product Listings to be associated with and displayed on your Page by using the auto-suggest below. From the auto-suggest, you can choose to add the Product Listings created by this Page’s Admins. Listings added by you here will display in a tab on your Page Profile.<br />Below, you can also remove listings added by you by using the link for each."
"Here, you can add various Product Listings to be associated with and displayed on your Page by using the auto-suggest below. From the auto-suggest, you can choose to add the Product Listings from various Product Listings created on this site. Listings added by you here will display in a tab on your Page Profile.<br />Below, you can also remove listings added by you by using the link for each.";"Here, you can add various Product Listings to be associated with and displayed on your Page by using the auto-suggest below. From the auto-suggest, you can choose to add the Product Listings from various Product Listings created on this site. Listings added by you here will display in a tab on your Page Profile.<br />Below, you can also remove listings added by you by using the link for each."
"Here, you can add various Product Listings to be associated with and displayed on your Page by using the auto-suggest below. From the auto-suggest, you can choose to add the Product Listings created by you. Listings added by you here will display in a tab on your Page Profile.<br />Below, you can also remove listings added by you by using the link for each.";"Here, you can add various Product Listings to be associated with and displayed on your Page by using the auto-suggest below. From the auto-suggest, you can choose to add the Product Listings created by you. Listings added by you here will display in a tab on your Page Profile.<br />Below, you can also remove listings added by you by using the link for each."
"Create Products";"Create Products"
"Manage Products";"Manage Products"
"Editors In Products"";"Editors In Products"
